"resource","consumer"
"Species 275","Species 277"
"Species 64","Species 238"
"Species 71","Species 238"
"Species 72","Species 238"
"Species 73","Species 238"
"Species 111","Species 238"
"Species 113","Species 238"
"Species 114","Species 238"
"Species 115","Species 238"
"Species 73","Species 245"
"Species 82","Species 245"
"Species 111","Species 245"
"Species 112","Species 245"
"Species 113","Species 245"
"Species 114","Species 245"
"Species 115","Species 245"
"Species 64","Species 266"
"Species 71","Species 266"
"Species 72","Species 266"
"Species 73","Species 266"
"Species 111","Species 266"
"Species 113","Species 266"
"Species 114","Species 266"
"Species 115","Species 266"
"Species 25","Species 233"
"Species 44","Species 233"
"Species 61","Species 233"
"Species 64","Species 233"
"Species 68","Species 233"
"Species 71","Species 233"
"Species 72","Species 233"
"Species 73","Species 233"
"Species 113","Species 234"
"Species 114","Species 234"
"Species 115","Species 234"
"Species 121","Species 239"
"Species 118","Species 240"
"Species 119","Species 240"
"Species 121","Species 240"
"Species 122","Species 240"
"Species 125","Species 240"
"Species 127","Species 240"
"Species 92","Species 244"
"Species 100","Species 244"
"Species 44","Species 246"
"Species 75","Species 246"
"Species 92","Species 247"
"Species 100","Species 247"
"Species 25","Species 250"
"Species 44","Species 250"
"Species 114","Species 251"
"Species 75","Species 255"
"Species 118","Species 265"
"Species 119","Species 265"
"Species 120","Species 265"
"Species 121","Species 265"
"Species 122","Species 265"
"Species 125","Species 265"
"Species 127","Species 265"
"Species 71","Species 267"
"Species 72","Species 267"
"Species 73","Species 267"
"Species 118","Species 268"
"Species 119","Species 268"
"Species 120","Species 268"
"Species 121","Species 268"
"Species 122","Species 268"
"Species 125","Species 268"
"Species 132","Species 268"
"Species 113","Species 269"
"Species 114","Species 269"
"Species 115","Species 269"
"Species 116","Species 271"
"Species 118","Species 271"
"Species 119","Species 271"
"Species 120","Species 271"
"Species 121","Species 271"
"Species 122","Species 271"
"Species 125","Species 271"
"Species 127","Species 271"
"Species 132","Species 271"
"Species 118","Species 272"
"Species 119","Species 272"
"Species 120","Species 272"
"Species 121","Species 272"
"Species 122","Species 272"
"Species 121","Species 273"
"Species 122","Species 273"
"Species 71","Species 274"
"Species 72","Species 274"
"Species 73","Species 274"
"Species 79","Species 274"
"Species 82","Species 274"
"Species 116","Species 275"
"Species 118","Species 275"
"Species 119","Species 275"
"Species 120","Species 275"
"Species 121","Species 275"
"Species 122","Species 275"
"Species 125","Species 275"
"Species 127","Species 275"
"Species 132","Species 275"
"Species 89","Species 276"
"Species 99","Species 276"
"Species 109","Species 276"
"Species 116","Species 277"
"Species 118","Species 277"
"Species 119","Species 277"
"Species 120","Species 277"
"Species 121","Species 277"
"Species 122","Species 277"
"Species 125","Species 277"
"Species 132","Species 277"
"Species 118","Species 279"
"Species 119","Species 279"
"Species 120","Species 279"
"Species 121","Species 279"
"Species 122","Species 279"
"Species 125","Species 279"
"Species 127","Species 279"
"Species 127","Species 280"
"Species 141","Species 283"
"Species 147","Species 283"
"Species 148","Species 283"
"Species 158","Species 283"
"Species 163","Species 283"
"Species 164","Species 283"
"Species 168","Species 283"
"Species 169","Species 283"
"Species 170","Species 283"
"Species 176","Species 283"
"Species 177","Species 283"
"Species 178","Species 283"
"Species 187","Species 283"
"Species 190","Species 283"
"Species 198","Species 283"
"Species 205","Species 283"
"Species 139","Species 286"
"Species 139","Species 287"
"Species 139","Species 288"
"Species 139","Species 289"
"Species 92","Species 283"
"Species 100","Species 283"
"Species 92","Species 286"
"Species 100","Species 286"
"Species 92","Species 287"
"Species 100","Species 287"
"Species 92","Species 288"
"Species 100","Species 288"
"Species 92","Species 289"
"Species 100","Species 289"
"Species 121","Species 283"
"Species 132","Species 283"
"Species 119","Species 291"
"Species 71","Species 286"
"Species 72","Species 286"
"Species 73","Species 286"
"Species 118","Species 287"
"Species 119","Species 287"
"Species 120","Species 287"
"Species 121","Species 287"
"Species 122","Species 287"
"Species 132","Species 287"
"Species 118","Species 288"
"Species 121","Species 288"
"Species 127","Species 288"
"Species 113","Species 289"
"Species 114","Species 289"
"Species 210","Species 292"
"Species 116","Species 293"
"Species 118","Species 293"
"Species 119","Species 293"
"Species 121","Species 293"
"Species 122","Species 293"
"Species 125","Species 293"
"Species 127","Species 293"
"Species 111","Species 295"
"Species 71","Species 299"
"Species 72","Species 299"
"Species 73","Species 299"
"Species 71","Species 300"
"Species 72","Species 300"
"Species 73","Species 300"
"Species 92","Species 293"
"Species 100","Species 293"
"Species 141","Species 305"
"Species 146","Species 305"
"Species 147","Species 305"
"Species 148","Species 305"
"Species 158","Species 305"
"Species 163","Species 305"
"Species 164","Species 305"
"Species 168","Species 305"
"Species 169","Species 305"
"Species 170","Species 305"
"Species 172","Species 305"
"Species 175","Species 305"
"Species 176","Species 305"
"Species 177","Species 305"
"Species 178","Species 305"
"Species 181","Species 305"
"Species 187","Species 305"
"Species 190","Species 305"
"Species 198","Species 305"
"Species 205","Species 305"
"Species 209","Species 305"
"Species 144","Species 306"
"Species 147","Species 306"
"Species 148","Species 306"
"Species 151","Species 306"
"Species 157","Species 306"
"Species 158","Species 306"
"Species 163","Species 306"
"Species 168","Species 306"
"Species 169","Species 306"
"Species 170","Species 306"
"Species 177","Species 306"
"Species 183","Species 306"
"Species 187","Species 306"
"Species 189","Species 306"
"Species 190","Species 306"
"Species 198","Species 306"
"Species 205","Species 306"
"Species 119","Species 305"
"Species 121","Species 305"
"Species 122","Species 305"
"Species 118","Species 306"
"Species 70","Species 307"
"Species 71","Species 307"
"Species 72","Species 307"
"Species 73","Species 307"
"Species 121","Species 308"
"Species 122","Species 308"
"Species 112","Species 312"
"Species 92","Species 312"
"Species 100","Species 312"
"Species 113","Species 314"
