ConsumerNodeID,ResourceNodeID,ConsumerSpeciesID,ResourceSpeciesID,ConsumerStageID,ResourceStageID,ConsumerSpecies.StageID,ResourceSpecies.StageID,LinkTypeID,LinkType,LinkEvidence,LinkEvidenceNotes,LinkFrequency,LinkN,DietFraction,ConsumptionRate,VectorFrom,PreyFrom
67,81,44,54,1,1,44.1,54.1,14,concurrent predation on symbionts,inferred,,,,,,,
68,81,45,54,1,1,45.1,54.1,14,concurrent predation on symbionts,inferred,,,,,,,
69,81,46,54,1,1,46.1,54.1,14,concurrent predation on symbionts,inferred,,,,,,,
70,81,47,54,1,1,47.1,54.1,14,concurrent predation on symbionts,inferred,,,,,,,
71,81,48,54,1,1,48.1,54.1,14,concurrent predation on symbionts,inferred,,,,,,,
24,82,22,55,1,1,22.1,55.1,14,concurrent predation on symbionts,inferred,,,,,,,
25,82,22,55,2,1,22.2,55.1,14,concurrent predation on symbionts,inferred,,,,,,,
27,82,23,55,2,1,23.2,55.1,14,concurrent predation on symbionts,inferred,,,,,,,
34,82,27,55,1,1,27.1,55.1,14,concurrent predation on symbionts,inferred,,,,,,,
35,82,27,55,2,1,27.2,55.1,14,concurrent predation on symbionts,inferred,,,,,,,
36,82,28,55,1,1,28.1,55.1,14,concurrent predation on symbionts,inferred,,,,,,,
37,82,28,55,2,1,28.2,55.1,14,concurrent predation on symbionts,inferred,,,,,,,
48,82,32,55,2,1,32.2,55.1,14,concurrent predation on symbionts,inferred,,,,,,,
54,82,35,55,2,1,35.2,55.1,14,concurrent predation on symbionts,inferred,,,,,,,
55,82,36,55,1,1,36.1,55.1,14,concurrent predation on symbionts,inferred,,,,,,,
56,82,36,55,2,1,36.2,55.1,14,concurrent predation on symbionts,inferred,,,,,,,
57,82,37,55,1,1,37.1,55.1,14,concurrent predation on symbionts,inferred,,,,,,,
61,82,39,55,1,1,39.1,55.1,14,concurrent predation on symbionts,inferred,,,,,,,
67,82,44,55,1,1,44.1,55.1,14,concurrent predation on symbionts,inferred,,,,,,,
68,83,45,56,1,1,45.1,56.1,14,concurrent predation on symbionts,inferred,,,,,,,
69,83,46,56,1,1,46.1,56.1,14,concurrent predation on symbionts,inferred,,,,,,,
71,83,48,56,1,1,48.1,56.1,14,concurrent predation on symbionts,inferred,,,,,,,
24,84,22,56,1,2,22.1,56.2,14,concurrent predation on symbionts,inferred,,,,,,,
25,84,22,56,2,2,22.2,56.2,14,concurrent predation on symbionts,inferred,,,,,,,
27,84,23,56,2,2,23.2,56.2,14,concurrent predation on symbionts,inferred,,,,,,,
34,84,27,56,1,2,27.1,56.2,14,concurrent predation on symbionts,inferred,,,,,,,
35,84,27,56,2,2,27.2,56.2,14,concurrent predation on symbionts,inferred,,,,,,,
36,84,28,56,1,2,28.1,56.2,14,concurrent predation on symbionts,inferred,,,,,,,
37,84,28,56,2,2,28.2,56.2,14,concurrent predation on symbionts,inferred,,,,,,,
48,84,32,56,2,2,32.2,56.2,14,concurrent predation on symbionts,inferred,,,,,,,
54,84,35,56,2,2,35.2,56.2,14,concurrent predation on symbionts,inferred,,,,,,,
55,84,36,56,1,2,36.1,56.2,14,concurrent predation on symbionts,inferred,,,,,,,
56,84,36,56,2,2,36.2,56.2,14,concurrent predation on symbionts,inferred,,,,,,,
57,84,37,56,1,2,37.1,56.2,14,concurrent predation on symbionts,inferred,,,,,,,
61,84,39,56,1,2,39.1,56.2,14,concurrent predation on symbionts,inferred,,,,,,,
67,84,44,56,1,2,44.1,56.2,14,concurrent predation on symbionts,inferred,,,,,,,
92,84,58,56,2,2,58.2,56.2,19,parasite intraguild antagonism,inferred,,,,,,,
6,85,6,56,1,3,6.1,56.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
7,85,7,56,1,3,7.1,56.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
11,85,11,56,1,3,11.1,56.3,16,predation on free-living non-feeding stages,observed,"Gruffyd 1965, Fashuyi and Williams 1977",,,,,,
16,85,16,56,1,3,16.1,56.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
17,85,17,56,1,3,17.1,56.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
18,85,18,56,1,3,18.1,56.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
19,85,19,56,1,3,19.1,56.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
40,85,29,56,2,3,29.2,56.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
42,85,30,56,2,3,30.2,56.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
48,85,32,56,2,3,32.2,56.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
50,85,33,56,2,3,33.2,56.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
52,85,34,56,2,3,34.2,56.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
54,85,35,56,2,3,35.2,56.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
56,85,36,56,2,3,36.2,56.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
24,86,22,56,1,4,22.1,56.4,14,concurrent predation on symbionts,inferred,,,,,,,
25,86,22,56,2,4,22.2,56.4,14,concurrent predation on symbionts,inferred,,,,,,,
28,86,24,56,1,4,24.1,56.4,14,concurrent predation on symbionts,inferred,,,,,,,
29,86,24,56,2,4,24.2,56.4,14,concurrent predation on symbionts,inferred,,,,,,,
34,86,27,56,1,4,27.1,56.4,14,concurrent predation on symbionts,inferred,,,,,,,
35,86,27,56,2,4,27.2,56.4,14,concurrent predation on symbionts,inferred,,,,,,,
36,86,28,56,1,4,28.1,56.4,14,concurrent predation on symbionts,inferred,,,,,,,
37,86,28,56,2,4,28.2,56.4,14,concurrent predation on symbionts,inferred,,,,,,,
48,86,32,56,2,4,32.2,56.4,14,concurrent predation on symbionts,inferred,,,,,,,
54,86,35,56,2,4,35.2,56.4,14,concurrent predation on symbionts,inferred,,,,,,,
55,86,36,56,1,4,36.1,56.4,14,concurrent predation on symbionts,inferred,,,,,,,
56,86,36,56,2,4,36.2,56.4,14,concurrent predation on symbionts,inferred,,,,,,,
57,86,37,56,1,4,37.1,56.4,14,concurrent predation on symbionts,inferred,,,,,,,
59,86,38,56,1,4,38.1,56.4,14,concurrent predation on symbionts,inferred,,,,,,,
61,86,39,56,1,4,39.1,56.4,14,concurrent predation on symbionts,inferred,,,,,,,
63,86,40,56,1,4,40.1,56.4,14,concurrent predation on symbionts,inferred,,,,,,,
67,86,44,56,1,4,44.1,56.4,15,trophic transmission,inferred,,,,,,,
68,86,45,56,1,4,45.1,56.4,15,trophic transmission,inferred,,,,,,,
69,86,46,56,1,4,46.1,56.4,15,trophic transmission,inferred,,,,,,,
70,86,47,56,1,4,47.1,56.4,15,trophic transmission,inferred,,,,,,,
71,86,48,56,1,4,48.1,56.4,14,concurrent predation on symbionts,inferred,,,,,,,
24,87,22,57,1,1,22.1,57.1,14,concurrent predation on symbionts,inferred,,,,,,,
25,87,22,57,2,1,22.2,57.1,14,concurrent predation on symbionts,inferred,,,,,,,
28,87,24,57,1,1,24.1,57.1,14,concurrent predation on symbionts,inferred,,,,,,,
29,87,24,57,2,1,24.2,57.1,14,concurrent predation on symbionts,inferred,,,,,,,
34,87,27,57,1,1,27.1,57.1,14,concurrent predation on symbionts,inferred,,,,,,,
35,87,27,57,2,1,27.2,57.1,14,concurrent predation on symbionts,inferred,,,,,,,
36,87,28,57,1,1,28.1,57.1,14,concurrent predation on symbionts,inferred,,,,,,,
37,87,28,57,2,1,28.2,57.1,14,concurrent predation on symbionts,inferred,,,,,,,
48,87,32,57,2,1,32.2,57.1,14,concurrent predation on symbionts,inferred,,,,,,,
54,87,35,57,2,1,35.2,57.1,14,concurrent predation on symbionts,inferred,,,,,,,
55,87,36,57,1,1,36.1,57.1,14,concurrent predation on symbionts,inferred,,,,,,,
56,87,36,57,2,1,36.2,57.1,14,concurrent predation on symbionts,inferred,,,,,,,
57,87,37,57,1,1,37.1,57.1,14,concurrent predation on symbionts,inferred,,,,,,,
61,87,39,57,1,1,39.1,57.1,14,concurrent predation on symbionts,inferred,,,,,,,
63,87,40,57,1,1,40.1,57.1,14,concurrent predation on symbionts,inferred,,,,,,,
67,87,44,57,1,1,44.1,57.1,14,concurrent predation on symbionts,inferred,,,,,,,
68,87,45,57,1,1,45.1,57.1,14,concurrent predation on symbionts,inferred,,,,,,,
69,87,46,57,1,1,46.1,57.1,14,concurrent predation on symbionts,inferred,,,,,,,
70,87,47,57,1,1,47.1,57.1,14,concurrent predation on symbionts,inferred,,,,,,,
71,87,48,57,1,1,48.1,57.1,14,concurrent predation on symbionts,inferred,,,,,,,
24,88,22,57,1,2,22.1,57.2,14,concurrent predation on symbionts,inferred,,,,,,,
25,88,22,57,2,2,22.2,57.2,14,concurrent predation on symbionts,inferred,,,,,,,
27,88,23,57,2,2,23.2,57.2,14,concurrent predation on symbionts,inferred,,,,,,,
34,88,27,57,1,2,27.1,57.2,14,concurrent predation on symbionts,inferred,,,,,,,
35,88,27,57,2,2,27.2,57.2,14,concurrent predation on symbionts,inferred,,,,,,,
36,88,28,57,1,2,28.1,57.2,14,concurrent predation on symbionts,inferred,,,,,,,
37,88,28,57,2,2,28.2,57.2,14,concurrent predation on symbionts,inferred,,,,,,,
48,88,32,57,2,2,32.2,57.2,14,concurrent predation on symbionts,inferred,,,,,,,
54,88,35,57,2,2,35.2,57.2,14,concurrent predation on symbionts,inferred,,,,,,,
55,88,36,57,1,2,36.1,57.2,14,concurrent predation on symbionts,inferred,,,,,,,
56,88,36,57,2,2,36.2,57.2,14,concurrent predation on symbionts,inferred,,,,,,,
57,88,37,57,1,2,37.1,57.2,14,concurrent predation on symbionts,inferred,,,,,,,
61,88,39,57,1,2,39.1,57.2,14,concurrent predation on symbionts,inferred,,,,,,,
67,88,44,57,1,2,44.1,57.2,14,concurrent predation on symbionts,inferred,,,,,,,
84,88,56,57,2,2,56.2,57.2,19,parasite intraguild antagonism,inferred,,,,,,,
92,88,58,57,2,2,58.2,57.2,19,parasite intraguild antagonism,inferred,,,,,,,
108,88,62,57,2,2,62.2,57.2,19,parasite intraguild antagonism,inferred,,,,,,,
6,89,6,57,1,3,6.1,57.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
7,89,7,57,1,3,7.1,57.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
9,89,9,57,1,3,9.1,57.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
10,89,10,57,1,3,10.1,57.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
11,89,11,57,1,3,11.1,57.3,16,predation on free-living non-feeding stages,observed,"Gruffyd 1965, Fashuyi and Williams 1977",,,,,,
12,89,12,57,1,3,12.1,57.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
16,89,16,57,1,3,16.1,57.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
17,89,17,57,1,3,17.1,57.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
18,89,18,57,1,3,18.1,57.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
19,89,19,57,1,3,19.1,57.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
22,89,21,57,1,3,21.1,57.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
23,89,21,57,2,3,21.2,57.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
24,89,22,57,1,3,22.1,57.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
25,89,22,57,2,3,22.2,57.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
26,89,23,57,1,3,23.1,57.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
27,89,23,57,2,3,23.2,57.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
40,89,29,57,2,3,29.2,57.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
42,89,30,57,2,3,30.2,57.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
45,89,31,57,2,3,31.2,57.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
48,89,32,57,2,3,32.2,57.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
50,89,33,57,2,3,33.2,57.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
52,89,34,57,2,3,34.2,57.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
54,89,35,57,2,3,35.2,57.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
56,89,36,57,2,3,36.2,57.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
24,90,22,57,1,4,22.1,57.4,14,concurrent predation on symbionts,inferred,,,,,,,
25,90,22,57,2,4,22.2,57.4,14,concurrent predation on symbionts,inferred,,,,,,,
28,90,24,57,1,4,24.1,57.4,14,concurrent predation on symbionts,inferred,,,,,,,
29,90,24,57,2,4,24.2,57.4,14,concurrent predation on symbionts,inferred,,,,,,,
34,90,27,57,1,4,27.1,57.4,14,concurrent predation on symbionts,inferred,,,,,,,
35,90,27,57,2,4,27.2,57.4,14,concurrent predation on symbionts,inferred,,,,,,,
36,90,28,57,1,4,28.1,57.4,14,concurrent predation on symbionts,inferred,,,,,,,
37,90,28,57,2,4,28.2,57.4,14,concurrent predation on symbionts,inferred,,,,,,,
48,90,32,57,2,4,32.2,57.4,14,concurrent predation on symbionts,inferred,,,,,,,
54,90,35,57,2,4,35.2,57.4,14,concurrent predation on symbionts,inferred,,,,,,,
55,90,36,57,1,4,36.1,57.4,14,concurrent predation on symbionts,inferred,,,,,,,
56,90,36,57,2,4,36.2,57.4,14,concurrent predation on symbionts,inferred,,,,,,,
61,90,39,57,1,4,39.1,57.4,15,trophic transmission,inferred,,,,,,,
63,90,40,57,1,4,40.1,57.4,14,concurrent predation on symbionts,inferred,,,,,,,
67,90,44,57,1,4,44.1,57.4,14,concurrent predation on symbionts,inferred,,,,,,,
68,90,45,57,1,4,45.1,57.4,14,concurrent predation on symbionts,inferred,,,,,,,
69,90,46,57,1,4,46.1,57.4,14,concurrent predation on symbionts,inferred,,,,,,,
70,90,47,57,1,4,47.1,57.4,14,concurrent predation on symbionts,inferred,,,,,,,
71,90,48,57,1,4,48.1,57.4,14,concurrent predation on symbionts,inferred,,,,,,,
61,91,39,58,1,1,39.1,58.1,14,concurrent predation on symbionts,inferred,,,,,,,
68,91,45,58,1,1,45.1,58.1,14,concurrent predation on symbionts,inferred,,,,,,,
69,91,46,58,1,1,46.1,58.1,14,concurrent predation on symbionts,inferred,,,,,,,
71,91,48,58,1,1,48.1,58.1,14,concurrent predation on symbionts,inferred,,,,,,,
24,92,22,58,1,2,22.1,58.2,14,concurrent predation on symbionts,inferred,,,,,,,
25,92,22,58,2,2,22.2,58.2,14,concurrent predation on symbionts,inferred,,,,,,,
27,92,23,58,2,2,23.2,58.2,14,concurrent predation on symbionts,inferred,,,,,,,
34,92,27,58,1,2,27.1,58.2,14,concurrent predation on symbionts,inferred,,,,,,,
35,92,27,58,2,2,27.2,58.2,14,concurrent predation on symbionts,inferred,,,,,,,
36,92,28,58,1,2,28.1,58.2,14,concurrent predation on symbionts,inferred,,,,,,,
37,92,28,58,2,2,28.2,58.2,14,concurrent predation on symbionts,inferred,,,,,,,
48,92,32,58,2,2,32.2,58.2,14,concurrent predation on symbionts,inferred,,,,,,,
54,92,35,58,2,2,35.2,58.2,14,concurrent predation on symbionts,inferred,,,,,,,
55,92,36,58,1,2,36.1,58.2,14,concurrent predation on symbionts,inferred,,,,,,,
56,92,36,58,2,2,36.2,58.2,14,concurrent predation on symbionts,inferred,,,,,,,
57,92,37,58,1,2,37.1,58.2,14,concurrent predation on symbionts,inferred,,,,,,,
61,92,39,58,1,2,39.1,58.2,14,concurrent predation on symbionts,inferred,,,,,,,
67,92,44,58,1,2,44.1,58.2,14,concurrent predation on symbionts,inferred,,,,,,,
6,93,6,58,1,3,6.1,58.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
7,93,7,58,1,3,7.1,58.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
11,93,11,58,1,3,11.1,58.3,16,predation on free-living non-feeding stages,observed,"Gruffyd 1965, Fashuyi and Williams 1977",,,,,,
16,93,16,58,1,3,16.1,58.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
17,93,17,58,1,3,17.1,58.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
18,93,18,58,1,3,18.1,58.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
19,93,19,58,1,3,19.1,58.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
40,93,29,58,2,3,29.2,58.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
42,93,30,58,2,3,30.2,58.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
48,93,32,58,2,3,32.2,58.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
50,93,33,58,2,3,33.2,58.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
52,93,34,58,2,3,34.2,58.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
54,93,35,58,2,3,35.2,58.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
56,93,36,58,2,3,36.2,58.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
24,94,22,58,1,4,22.1,58.4,14,concurrent predation on symbionts,inferred,,,,,,,
25,94,22,58,2,4,22.2,58.4,14,concurrent predation on symbionts,inferred,,,,,,,
27,94,23,58,2,4,23.2,58.4,14,concurrent predation on symbionts,inferred,,,,,,,
28,94,24,58,1,4,24.1,58.4,14,concurrent predation on symbionts,inferred,,,,,,,
29,94,24,58,2,4,24.2,58.4,14,concurrent predation on symbionts,inferred,,,,,,,
34,94,27,58,1,4,27.1,58.4,14,concurrent predation on symbionts,inferred,,,,,,,
35,94,27,58,2,4,27.2,58.4,14,concurrent predation on symbionts,inferred,,,,,,,
36,94,28,58,1,4,28.1,58.4,14,concurrent predation on symbionts,inferred,,,,,,,
37,94,28,58,2,4,28.2,58.4,14,concurrent predation on symbionts,inferred,,,,,,,
48,94,32,58,2,4,32.2,58.4,14,concurrent predation on symbionts,inferred,,,,,,,
54,94,35,58,2,4,35.2,58.4,14,concurrent predation on symbionts,inferred,,,,,,,
55,94,36,58,1,4,36.1,58.4,14,concurrent predation on symbionts,inferred,,,,,,,
56,94,36,58,2,4,36.2,58.4,14,concurrent predation on symbionts,inferred,,,,,,,
57,94,37,58,1,4,37.1,58.4,14,concurrent predation on symbionts,inferred,,,,,,,
59,94,38,58,1,4,38.1,58.4,14,concurrent predation on symbionts,inferred,,,,,,,
61,94,39,58,1,4,39.1,58.4,14,concurrent predation on symbionts,inferred,,,,,,,
63,94,40,58,1,4,40.1,58.4,14,concurrent predation on symbionts,inferred,,,,,,,
67,94,44,58,1,4,44.1,58.4,15,trophic transmission,inferred,,,,,,,
68,94,45,58,1,4,45.1,58.4,15,trophic transmission,inferred,,,,,,,
69,94,46,58,1,4,46.1,58.4,15,trophic transmission,inferred,,,,,,,
70,94,47,58,1,4,47.1,58.4,15,trophic transmission,inferred,,,,,,,
71,94,48,58,1,4,48.1,58.4,14,concurrent predation on symbionts,inferred,,,,,,,
68,95,45,59,1,1,45.1,59.1,14,concurrent predation on symbionts,inferred,,,,,,,
69,95,46,59,1,1,46.1,59.1,14,concurrent predation on symbionts,inferred,,,,,,,
71,95,48,59,1,1,48.1,59.1,14,concurrent predation on symbionts,inferred,,,,,,,
24,96,22,59,1,2,22.1,59.2,14,concurrent predation on symbionts,inferred,,,,,,,
25,96,22,59,2,2,22.2,59.2,14,concurrent predation on symbionts,inferred,,,,,,,
27,96,23,59,2,2,23.2,59.2,14,concurrent predation on symbionts,inferred,,,,,,,
34,96,27,59,1,2,27.1,59.2,14,concurrent predation on symbionts,inferred,,,,,,,
35,96,27,59,2,2,27.2,59.2,14,concurrent predation on symbionts,inferred,,,,,,,
36,96,28,59,1,2,28.1,59.2,14,concurrent predation on symbionts,inferred,,,,,,,
37,96,28,59,2,2,28.2,59.2,14,concurrent predation on symbionts,inferred,,,,,,,
48,96,32,59,2,2,32.2,59.2,14,concurrent predation on symbionts,inferred,,,,,,,
54,96,35,59,2,2,35.2,59.2,14,concurrent predation on symbionts,inferred,,,,,,,
55,96,36,59,1,2,36.1,59.2,14,concurrent predation on symbionts,inferred,,,,,,,
56,96,36,59,2,2,36.2,59.2,14,concurrent predation on symbionts,inferred,,,,,,,
57,96,37,59,1,2,37.1,59.2,14,concurrent predation on symbionts,inferred,,,,,,,
61,96,39,59,1,2,39.1,59.2,14,concurrent predation on symbionts,inferred,,,,,,,
67,96,44,59,1,2,44.1,59.2,14,concurrent predation on symbionts,inferred,,,,,,,
6,97,6,59,1,3,6.1,59.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
7,97,7,59,1,3,7.1,59.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
11,97,11,59,1,3,11.1,59.3,16,predation on free-living non-feeding stages,observed,"Gruffyd 1965, Fashuyi and Williams 1977",,,,,,
16,97,16,59,1,3,16.1,59.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
17,97,17,59,1,3,17.1,59.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
18,97,18,59,1,3,18.1,59.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
19,97,19,59,1,3,19.1,59.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
40,97,29,59,2,3,29.2,59.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
42,97,30,59,2,3,30.2,59.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
48,97,32,59,2,3,32.2,59.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
50,97,33,59,2,3,33.2,59.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
52,97,34,59,2,3,34.2,59.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
54,97,35,59,2,3,35.2,59.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
56,97,36,59,2,3,36.2,59.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
24,98,22,59,1,4,22.1,59.4,14,concurrent predation on symbionts,inferred,,,,,,,
25,98,22,59,2,4,22.2,59.4,14,concurrent predation on symbionts,inferred,,,,,,,
27,98,23,59,2,4,23.2,59.4,14,concurrent predation on symbionts,inferred,,,,,,,
28,98,24,59,1,4,24.1,59.4,14,concurrent predation on symbionts,inferred,,,,,,,
29,98,24,59,2,4,24.2,59.4,14,concurrent predation on symbionts,inferred,,,,,,,
34,98,27,59,1,4,27.1,59.4,14,concurrent predation on symbionts,inferred,,,,,,,
35,98,27,59,2,4,27.2,59.4,14,concurrent predation on symbionts,inferred,,,,,,,
36,98,28,59,1,4,28.1,59.4,14,concurrent predation on symbionts,inferred,,,,,,,
37,98,28,59,2,4,28.2,59.4,14,concurrent predation on symbionts,inferred,,,,,,,
48,98,32,59,2,4,32.2,59.4,14,concurrent predation on symbionts,inferred,,,,,,,
54,98,35,59,2,4,35.2,59.4,14,concurrent predation on symbionts,inferred,,,,,,,
55,98,36,59,1,4,36.1,59.4,14,concurrent predation on symbionts,inferred,,,,,,,
56,98,36,59,2,4,36.2,59.4,14,concurrent predation on symbionts,inferred,,,,,,,
57,98,37,59,1,4,37.1,59.4,14,concurrent predation on symbionts,inferred,,,,,,,
59,98,38,59,1,4,38.1,59.4,14,concurrent predation on symbionts,inferred,,,,,,,
61,98,39,59,1,4,39.1,59.4,14,concurrent predation on symbionts,inferred,,,,,,,
63,98,40,59,1,4,40.1,59.4,14,concurrent predation on symbionts,inferred,,,,,,,
67,98,44,59,1,4,44.1,59.4,15,trophic transmission,inferred,,,,,,,
68,98,45,59,1,4,45.1,59.4,15,trophic transmission,inferred,,,,,,,
69,98,46,59,1,4,46.1,59.4,15,trophic transmission,inferred,,,,,,,
70,98,47,59,1,4,47.1,59.4,15,trophic transmission,inferred,,,,,,,
71,98,48,59,1,4,48.1,59.4,14,concurrent predation on symbionts,inferred,,,,,,,
34,99,27,60,1,1,27.1,60.1,14,concurrent predation on symbionts,inferred,,,,,,,
35,99,27,60,2,1,27.2,60.1,14,concurrent predation on symbionts,inferred,,,,,,,
36,99,28,60,1,1,28.1,60.1,14,concurrent predation on symbionts,inferred,,,,,,,
37,99,28,60,2,1,28.2,60.1,14,concurrent predation on symbionts,inferred,,,,,,,
55,99,36,60,1,1,36.1,60.1,14,concurrent predation on symbionts,inferred,,,,,,,
57,99,37,60,1,1,37.1,60.1,14,concurrent predation on symbionts,inferred,,,,,,,
59,99,38,60,1,1,38.1,60.1,14,concurrent predation on symbionts,inferred,,,,,,,
61,99,39,60,1,1,39.1,60.1,14,concurrent predation on symbionts,inferred,,,,,,,
63,99,40,60,1,1,40.1,60.1,14,concurrent predation on symbionts,inferred,,,,,,,
67,99,44,60,1,1,44.1,60.1,14,concurrent predation on symbionts,inferred,,,,,,,
68,99,45,60,1,1,45.1,60.1,14,concurrent predation on symbionts,inferred,,,,,,,
69,99,46,60,1,1,46.1,60.1,14,concurrent predation on symbionts,inferred,,,,,,,
70,99,47,60,1,1,47.1,60.1,14,concurrent predation on symbionts,inferred,,,,,,,
71,99,48,60,1,1,48.1,60.1,14,concurrent predation on symbionts,inferred,,,,,,,
24,100,22,60,1,2,22.1,60.2,14,concurrent predation on symbionts,inferred,,,,,,,
25,100,22,60,2,2,22.2,60.2,14,concurrent predation on symbionts,inferred,,,,,,,
27,100,23,60,2,2,23.2,60.2,14,concurrent predation on symbionts,inferred,,,,,,,
34,100,27,60,1,2,27.1,60.2,14,concurrent predation on symbionts,inferred,,,,,,,
35,100,27,60,2,2,27.2,60.2,14,concurrent predation on symbionts,inferred,,,,,,,
36,100,28,60,1,2,28.1,60.2,14,concurrent predation on symbionts,inferred,,,,,,,
37,100,28,60,2,2,28.2,60.2,14,concurrent predation on symbionts,inferred,,,,,,,
48,100,32,60,2,2,32.2,60.2,14,concurrent predation on symbionts,inferred,,,,,,,
54,100,35,60,2,2,35.2,60.2,14,concurrent predation on symbionts,inferred,,,,,,,
55,100,36,60,1,2,36.1,60.2,14,concurrent predation on symbionts,inferred,,,,,,,
56,100,36,60,2,2,36.2,60.2,14,concurrent predation on symbionts,inferred,,,,,,,
57,100,37,60,1,2,37.1,60.2,14,concurrent predation on symbionts,inferred,,,,,,,
61,100,39,60,1,2,39.1,60.2,14,concurrent predation on symbionts,inferred,,,,,,,
67,100,44,60,1,2,44.1,60.2,14,concurrent predation on symbionts,inferred,,,,,,,
84,100,56,60,2,2,56.2,60.2,19,parasite intraguild antagonism,inferred,,,,,,,
88,100,57,60,2,2,57.2,60.2,19,parasite intraguild antagonism,inferred,,,,,,,
92,100,58,60,2,2,58.2,60.2,19,parasite intraguild antagonism,inferred,,,,,,,
108,100,62,60,2,2,62.2,60.2,19,parasite intraguild antagonism,inferred,,,,,,,
6,101,6,60,1,3,6.1,60.3,16,predation on free-living non-feeding stages,inferred,,,,,,,
7,101,7,60,1,3,7.1,60.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
11,101,11,60,1,3,11.1,60.3,16,predation on free-living non-feeding stages,observed,"Gruffyd 1965, Fashuyi and Williams 1977",,,,,,
16,101,16,60,1,3,16.1,60.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
17,101,17,60,1,3,17.1,60.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
18,101,18,60,1,3,18.1,60.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
19,101,19,60,1,3,19.1,60.3,16,predation on free-living non-feeding stages,inferred,Laboratory Experiment,,,,,,
40,101,29,60,2,3,29.2,60.3,16,predation on free-living non-feeding stages,modelled,,,,,,,
