"resource","consumer"
"Species_190","Species_18"
"Species_191","Species_18"
"Species_192","Species_18"
"Species_202","Species_18"
"Species_209","Species_18"
"Species_218","Species_18"
"Species_220","Species_18"
"Species_221","Species_18"
"Species_222","Species_18"
"Species_230","Species_18"
"Species_232","Species_18"
"Species_236","Species_18"
"Species_247","Species_18"
"Species_252","Species_18"
"Species_255","Species_18"
"Species_257","Species_18"
"Species_13","Species_19"
"Species_14","Species_19"
"Species_21","Species_19"
"Species_22","Species_19"
"Species_24","Species_19"
"Species_26","Species_19"
"Species_27","Species_19"
"Species_28","Species_19"
"Species_31","Species_19"
"Species_32","Species_19"
"Species_67","Species_19"
"Species_69","Species_19"
"Species_106","Species_19"
"Species_111","Species_19"
"Species_112","Species_19"
"Species_113","Species_19"
"Species_115","Species_19"
"Species_118","Species_19"
"Species_120","Species_19"
"Species_126","Species_19"
"Species_127","Species_19"
"Species_129","Species_19"
"Species_132","Species_19"
"Species_133","Species_19"
"Species_134","Species_19"
"Species_135","Species_19"
"Species_136","Species_19"
"Species_140","Species_19"
"Species_141","Species_19"
"Species_142","Species_19"
"Species_143","Species_19"
"Species_144","Species_19"
"Species_163","Species_19"
"Species_164","Species_19"
"Species_165","Species_19"
"Species_166","Species_19"
"Species_167","Species_19"
"Species_168","Species_19"
"Species_169","Species_19"
"Species_170","Species_19"
"Species_171","Species_19"
"Species_172","Species_19"
"Species_173","Species_19"
"Species_174","Species_19"
"Species_175","Species_19"
"Species_183","Species_19"
"Species_188","Species_19"
"Species_189","Species_19"
"Species_190","Species_19"
"Species_191","Species_19"
"Species_192","Species_19"
"Species_202","Species_19"
"Species_220","Species_19"
"Species_221","Species_19"
"Species_222","Species_19"
"Species_230","Species_19"
"Species_232","Species_19"
"Species_236","Species_19"
"Species_247","Species_19"
"Species_252","Species_19"
"Species_255","Species_19"
"Species_257","Species_19"
"Species_13","Species_20"
"Species_14","Species_20"
"Species_21","Species_20"
"Species_22","Species_20"
"Species_24","Species_20"
"Species_26","Species_20"
"Species_27","Species_20"
"Species_28","Species_20"
"Species_31","Species_20"
"Species_32","Species_20"
"Species_67","Species_20"
"Species_69","Species_20"
"Species_106","Species_20"
"Species_111","Species_20"
"Species_112","Species_20"
"Species_113","Species_20"
"Species_115","Species_20"
"Species_118","Species_20"
"Species_120","Species_20"
"Species_126","Species_20"
"Species_127","Species_20"
"Species_129","Species_20"
"Species_132","Species_20"
"Species_133","Species_20"
"Species_134","Species_20"
"Species_135","Species_20"
"Species_136","Species_20"
"Species_140","Species_20"
"Species_141","Species_20"
"Species_142","Species_20"
"Species_143","Species_20"
"Species_144","Species_20"
"Species_163","Species_20"
"Species_164","Species_20"
"Species_165","Species_20"
"Species_166","Species_20"
"Species_167","Species_20"
"Species_168","Species_20"
"Species_169","Species_20"
"Species_170","Species_20"
"Species_171","Species_20"
"Species_172","Species_20"
"Species_173","Species_20"
"Species_174","Species_20"
"Species_175","Species_20"
"Species_183","Species_20"
"Species_188","Species_20"
"Species_189","Species_20"
"Species_190","Species_20"
"Species_191","Species_20"
"Species_192","Species_20"
"Species_202","Species_20"
"Species_220","Species_20"
"Species_221","Species_20"
"Species_222","Species_20"
"Species_230","Species_20"
"Species_232","Species_20"
"Species_236","Species_20"
"Species_247","Species_20"
"Species_252","Species_20"
"Species_255","Species_20"
"Species_257","Species_20"
"Species_27","Species_21"
"Species_120","Species_21"
"Species_126","Species_21"
"Species_127","Species_21"
"Species_129","Species_21"
"Species_132","Species_21"
"Species_133","Species_21"
"Species_134","Species_21"
"Species_135","Species_21"
"Species_136","Species_21"
"Species_140","Species_21"
"Species_142","Species_21"
"Species_143","Species_21"
"Species_144","Species_21"
"Species_164","Species_21"
"Species_165","Species_21"
"Species_166","Species_21"
"Species_167","Species_21"
"Species_168","Species_21"
"Species_169","Species_21"
"Species_170","Species_21"
"Species_171","Species_21"
"Species_172","Species_21"
"Species_173","Species_21"
"Species_175","Species_21"
"Species_183","Species_21"
"Species_189","Species_21"
"Species_190","Species_21"
"Species_191","Species_21"
"Species_192","Species_21"
"Species_202","Species_21"
"Species_220","Species_21"
"Species_221","Species_21"
"Species_222","Species_21"
"Species_230","Species_21"
"Species_232","Species_21"
"Species_236","Species_21"
"Species_243","Species_21"
"Species_247","Species_21"
"Species_252","Species_21"
"Species_255","Species_21"
"Species_257","Species_21"
"Species_13","Species_22"
"Species_14","Species_22"
"Species_27","Species_22"
"Species_106","Species_22"
"Species_111","Species_22"
"Species_112","Species_22"
"Species_113","Species_22"
"Species_115","Species_22"
"Species_118","Species_22"
"Species_120","Species_22"
"Species_122","Species_22"
"Species_126","Species_22"
"Species_127","Species_22"
"Species_129","Species_22"
"Species_132","Species_22"
"Species_133","Species_22"
"Species_134","Species_22"
"Species_135","Species_22"
"Species_136","Species_22"
"Species_140","Species_22"
"Species_142","Species_22"
"Species_143","Species_22"
"Species_144","Species_22"
"Species_163","Species_22"
"Species_164","Species_22"
"Species_165","Species_22"
"Species_166","Species_22"
"Species_167","Species_22"
"Species_168","Species_22"
"Species_169","Species_22"
"Species_170","Species_22"
"Species_171","Species_22"
"Species_172","Species_22"
"Species_173","Species_22"
"Species_174","Species_22"
"Species_175","Species_22"
"Species_183","Species_22"
"Species_188","Species_22"
"Species_189","Species_22"
"Species_190","Species_22"
"Species_191","Species_22"
"Species_192","Species_22"
"Species_202","Species_22"
"Species_220","Species_22"
"Species_221","Species_22"
"Species_222","Species_22"
"Species_230","Species_22"
"Species_232","Species_22"
"Species_236","Species_22"
"Species_247","Species_22"
"Species_252","Species_22"
"Species_255","Species_22"
"Species_257","Species_22"
"Species_13","Species_23"
"Species_14","Species_23"
"Species_27","Species_23"
"Species_106","Species_23"
"Species_111","Species_23"
"Species_112","Species_23"
"Species_113","Species_23"
"Species_115","Species_23"
"Species_118","Species_23"
"Species_120","Species_23"
"Species_126","Species_23"
"Species_127","Species_23"
"Species_129","Species_23"
"Species_131","Species_23"
"Species_132","Species_23"
"Species_133","Species_23"
"Species_134","Species_23"
"Species_135","Species_23"
"Species_136","Species_23"
"Species_140","Species_23"
"Species_142","Species_23"
"Species_143","Species_23"
"Species_144","Species_23"
"Species_163","Species_23"
"Species_164","Species_23"
"Species_165","Species_23"
"Species_166","Species_23"
"Species_167","Species_23"
"Species_168","Species_23"
"Species_169","Species_23"
"Species_170","Species_23"
"Species_171","Species_23"
"Species_172","Species_23"
"Species_173","Species_23"
"Species_175","Species_23"
"Species_183","Species_23"
"Species_188","Species_23"
"Species_189","Species_23"
"Species_190","Species_23"
"Species_191","Species_23"
"Species_192","Species_23"
"Species_202","Species_23"
"Species_220","Species_23"
"Species_221","Species_23"
"Species_222","Species_23"
"Species_230","Species_23"
"Species_232","Species_23"
"Species_236","Species_23"
"Species_247","Species_23"
"Species_252","Species_23"
"Species_255","Species_23"
"Species_257","Species_23"
"Species_13","Species_24"
"Species_14","Species_24"
"Species_69","Species_24"
"Species_106","Species_24"
"Species_111","Species_24"
"Species_112","Species_24"
"Species_113","Species_24"
"Species_115","Species_24"
"Species_118","Species_24"
"Species_120","Species_24"
"Species_126","Species_24"
"Species_127","Species_24"
"Species_129","Species_24"
"Species_132","Species_24"
"Species_133","Species_24"
"Species_134","Species_24"
"Species_135","Species_24"
"Species_136","Species_24"
"Species_140","Species_24"
"Species_142","Species_24"
"Species_143","Species_24"
"Species_144","Species_24"
"Species_163","Species_24"
"Species_164","Species_24"
"Species_165","Species_24"
"Species_166","Species_24"
"Species_167","Species_24"
"Species_168","Species_24"
"Species_169","Species_24"
"Species_170","Species_24"
"Species_171","Species_24"
"Species_172","Species_24"
"Species_173","Species_24"
"Species_174","Species_24"
"Species_175","Species_24"
"Species_183","Species_24"
"Species_188","Species_24"
"Species_189","Species_24"
"Species_190","Species_24"
"Species_191","Species_24"
"Species_192","Species_24"
"Species_202","Species_24"
"Species_220","Species_24"
"Species_221","Species_24"
"Species_222","Species_24"
"Species_230","Species_24"
"Species_232","Species_24"
"Species_236","Species_24"
"Species_247","Species_24"
"Species_252","Species_24"
"Species_255","Species_24"
"Species_257","Species_24"
"Species_37","Species_25"
"Species_66","Species_25"
"Species_74","Species_25"
"Species_82","Species_25"
"Species_93","Species_25"
"Species_100","Species_25"
"Species_101","Species_25"
"Species_102","Species_25"
"Species_103","Species_25"
